user_id,item_id,recommend,sentiment_analysis,year
76561198098845763,620,True,1.0,2012
zerzang,,,,
raphaeleishot,,,,
76561198098964713,410110,True,2.0,0
Dereckstyles,241930,False,2.0,0
76561198099036492,,,,
76561198099044926,,,,
76561198099095906,20500,True,0.0,2015
76561198099099178,295790,False,0.0,2015
76561198099144881,,,,
76561198099179039,,,,
deathplayes,,,,
76561198099249567,,,,
76561198099349637,,,,
laampz,,,,
BTYK,,,,
76561198099388170,337950,True,2.0,0
76561198099442511,,,,
GodsAsssassin24,,,,
nicolas_pedobears,,,,
Patrickjparedes,50650,True,0.0,2013
76561198099532181,55150,True,0.0,2013
76561198099648608,,,,
76561198099667653,420,True,2.0,2015
NiPGetRightEizooo,,,,
framesm8,,,,
76561198099805615,,,,
76561198099819209,,,,
76561198099852870,,,,
76561198099885653,,,,
cipherpatriots,,,,
174gamecuman700kngkakak,,,,
76561198099905142,,,,
76561198099932607,,,,
76561198099994082,,,,
pilot1036,,,,
76561198100038504,,,,
HAPPi420,290080,False,0.0,0
yallajadleal,,,,
SachielWasHere,,,,
76561198100107287,,,,
76561198100155466,,,,
Mastaslim,,,,
76561198100170399,,,,
76561198100173455,,,,
76561198100173979,,,,
76561198100179741,,,,
76561198100193015,,,,
jaytsunofficial,,,,
mrscruff30,,,,
marcusd101,,,,
76561198100230977,,,,
76561198100287032,10680,True,0.0,2014
LOwellx_,,,,
76561198100345493,4920,False,1.0,2014
76561198100347033,,,,
76561198100354890,241540,True,1.0,2015
76561198100359331,,,,
76561198100374797,,,,
death4you52,,,,
bananasquirrel,11390,False,1.0,2014
76561198100396147,246280,True,0.0,2014
76561198100396363,,,,
icedcoconut,,,,
76561198100425425,,,,
myeki,,,,
rexsniper,,,,
76561198100529585,,,,
76561198100537065,,,,
76561198100596275,,,,
76561198100646196,,,,
76561198100719359,,,,
76561198100726428,,,,
76561198100772096,,,,
76561198100783402,,,,
FuZZaH,,,,
76561198100802387,520550,True,2.0,0
76561198100818344,,,,
76561198100827780,,,,
76561198100835265,,,,
76561198100899460,352460,True,0.0,2015
76561198100968099,,,,
76561198101001765,,,,
76561198101082014,,,,
IronicPear,,,,
s0mbr3r0,,,,
76561198101101733,,,,
76561198101120664,253770,True,2.0,2013
VacantGoose857,,,,
76561198101193976,,,,
76561198101205256,,,,
76561198101223348,,,,
fightingrobot47,,,,
thisurlisprobablytaken,,,,
bmayall,,,,
76561198101250184,,,,
ORIGINALCHUNKYRECIPE,273350,False,1.0,0
76561198101264317,,,,
76561198101266650,,,,
76561198101289379,242760,False,2.0,0
76561198101297054,,,,
76561198101303629,,,,
76561198101343639,,,,
ultrasuperlegendaryivankey,,,,
76561198101436466,,,,
ItWasPinkz,,,,
76561198101480347,,,,
t1e57o,,,,
Hosea1811,,,,
76561198101528124,,,,
76561198101530172,,,,
76561198101561408,,,,
76561198101572628,,,,
76561198101581044,,,,
76561198101634865,,,,
HFinishedA,,,,
76561198101694792,,,,
76561198101760793,,,,
SicilianSorcerer,,,,
76561198101779888,,,,
76561198101800731,,,,
dipsology,330580,True,2.0,0
76561198101806017,,,,
fiveTF2,,,,
76561198101854307,,,,
76561198101889026,,,,
76561198101896913,,,,
76561198101913613,,,,
76561198101924684,,,,
TheDiegoLagos,,,,
Yoajdbdh,,,,
76561198101957454,,,,
BlizzardSpirits,,,,
76561198101994484,,,,
2092000666,,,,
joshtopolous,,,,
sadguy64,,,,
victorphan2002,212480,True,2.0,2014
76561198102066467,,,,
lukethadrummer,211500,False,2.0,2015
ghost-spider2,,,,
vitusdias,,,,
zy0705,,,,
76561198102241733,241930,True,1.0,2015
Hi-si,,,,
76561198102260813,250320,False,2.0,0
76561198102282651,,,,
76561198102341743,,,,
oggylous,,,,
76561198102348131,,,,
shequiladaddy,249950,True,2.0,2014
76561198102423654,,,,
Youeasybra,,,,
76561198102434744,,,,
BaconLulz,237310,True,2.0,2013
76561198102469448,212370,True,1.0,2013
76561198102514027,17500,True,1.0,2012
metierband,17510,True,2.0,2012
76561198102687781,,,,
FlufflyMixer,,,,
kakabezerra,,,,
76561198102818877,,,,
Axys79,,,,
PulpCraft,,,,
aloypanghensem,,,,
76561198103020723,,,,
76561198103105807,,,,
SuperRowando,,,,
76561198103124541,,,,
76561198103210517,31280,True,0.0,0
76561198103211891,,,,
riyad602,,,,
wadeskeetz,221380,True,0.0,0
76561198103227480,57900,False,0.0,0
76561198103228488,,,,
rtsth,341940,True,1.0,2015
R0D0LF0,,,,
whitelight6,313740,True,0.0,2015
76561198103342524,254460,True,2.0,2015
76561198103361900,,,,
76561198103370110,,,,
76561198103380461,,,,
76561198103382674,,,,
DragonWinds,247910,True,1.0,2014
dalek_supreme,,,,
76561198103482540,,,,
76561198103497161,,,,
FuzzSlam,,,,
76561198103541432,,,,
legitruski69,,,,
76561198103570968,,,,
adamdacheeseburger139146,,,,
76561198103681937,,,,
iamnotza,,,,
MrInward,,,,
xMoBBzY,,,,
76561198103845573,,,,
76561198103861118,,,,
goldenweaponguyz,,,,
76561198103931743,,,,
cocaso20,,,,
76561198104043703,,,,
kjw1021,,,,
76561198104204975,380,True,2.0,2012
Bullgull,,,,
o2thage,,,,
76561198104248286,,,,
76561198104252420,,,,
76561198104253058,,,,
76561198104273323,,,,
76561198104316360,,,,
76561198104379099,,,,
76561198104385509,,,,
76561198104387311,,,,
76561198104388002,,,,
76561198104410707,,,,
76561198104555370,240,False,0.0,2015
76561198104575054,,,,
76561198104690534,,,,
bigluan,,,,
76561198104835967,8190,True,1.0,2014
76561198104986767,,,,
76561198105002213,,,,
76561198105027578,,,,
cindyanne,,,,
76561198105105482,,,,
76561198105111413,,,,
76561198105130240,,,,
76561198105233656,,,,
Breakercsyoyo,,,,
76561198105480035,,,,
76561198105566019,,,,
76561198105569576,,,,
76561198105584051,,,,
76561198105634729,,,,
76561198105635842,343780,True,1.0,2015
frghergtdegftr,,,,
76561198105740340,,,,
SamThaiday,322920,True,0.0,2014
Spirit02,,,,
uterus_executerus,,,,
gme13,108600,True,1.0,2013
heathhhhhhhhhhh,,,,
76561198105908486,339230,True,1.0,2015
B3AUZ1B00,,,,
darrylkerrigan,,,,
76561198106003419,239200,False,1.0,2014
76561198106068855,,,,
76561198106072994,390340,True,1.0,0
76561198106082782,,,,
76561198106102416,25000,True,1.0,2014
stasly,,,,
76561198106169782,,,,
76561198106176122,,,,
76561198106204590,,,,
76561198106224673,,,,
76561198106233971,,,,
lomardriver,,,,
djorpheusmusic,,,,
Stalkmemuch,,,,
Thorinnnnnnnnnn,,,,
76561198106397262,,,,
Mekristan,,,,
76561198106493462,,,,
76561198106518490,,,,
76561198106568060,,,,
MutantSloth,,,,
76561198106612756,,,,
76561198106618351,,,,
76561198106626996,212160,True,1.0,2014
76561198106631285,,,,
76561198106652718,,,,
pheeeeliks,,,,
76561198106745188,,,,
rootsareya2,,,,
76561198106766833,,,,
76561198106773483,,,,
76561198106844945,,,,
jaiallman13,,,,
TheMarioZeldaGuy,,,,
76561198106876307,,,,
76561198106878606,,,,
76561198106883074,,,,
NecroticFlix,347620,True,1.0,0
76561198106912091,,,,
OttomansRinSpace,,,,
76561198106964437,,,,
agentphil,291210,True,2.0,2015
76561198106982330,,,,
supercheesetoaster,,,,
76561198107009450,,,,
76561198107034938,,,,
76561198107078809,,,,
0854029092,,,,
76561198107092168,,,,
76561198107119704,,,,
76561198107121855,,,,
76561198107123149,57640,True,2.0,0
76561198107127283,435120,True,0.0,0
76561198107177722,248530,True,2.0,0
76561198107222103,346560,True,2.0,0
76561198107235245,347610,True,2.0,0
thisishung,342580,True,0.0,0
76561198107283457,392450,True,2.0,2015
76561198107295649,331440,False,0.0,2015
cavedigger11,,,,
76561198107369211,,,,
vacbanonrecord24,113420,False,0.0,2015
uata_faqui_12469,301860,True,2.0,0
76561198107562423,242920,True,1.0,2015
76561198107567492,,,,
76561198107606347,,,,
76561198107703934,,,,
EliteStealth101,,,,
gogo13711,,,,
14372193,,,,
76561198107730535,,,,
cowmacow3,,,,
chikana,,,,
76561198107915140,,,,
76561198107922675,,,,
76561198107959954,,,,
76561198107979594,,,,
76561198108066077,,,,
76561198108069084,,,,
meatiebuns,,,,
fazepinguisbestpingu,105450,True,2.0,0
76561198108193259,,,,
JhayellTrol,,,,
SadronsProtractedFrisson,,,,
Clyde107,,,,
rustyburger1,,,,
76561198108557897,,,,
Calligraphist,,,,
koontankk123456789,,,,
76561198108800267,,,,
76561198108801360,17500,True,2.0,2012
Stardell,,,,
76561198109015633,206480,True,1.0,2012
76561198109102495,333950,False,0.0,2015
_DiDz_,,,,
BOYKOOPS,,,,
81334062,421630,True,2.0,2015
awsomematt3ishi,212070,True,0.0,2013
GuyInTheGutter,,,,
kushikushigani,,,,
76561198109814181,,,,
76561198109850090,,,,
BADBOYBENNY100,,,,
76561198109933793,,,,
76561198110067989,,,,
imafishy2,,,,
reminator1234,,,,
76561198110388435,,,,
TrapBay,,,,
76561198110641987,,,,
76561198110711874,,,,
76561198110727918,,,,
76561198110846518,,,,
PenguinSRPrince,,,,
YellowKiiro,,,,
keepit1hunid,,,,
76561198111304638,221260,True,1.0,2013
How51,,,,
76561198111408621,,,,
76561198111410893,,,,
Obey_Marko,,,,
76561198111542788,,,,
76561198111652472,,,,
76561198111679836,335430,True,2.0,2015
TOMWAR1,,,,
lp_ricco,,,,
76561198111954979,,,,
76561198111978125,,,,
76561198112259015,,,,
Sparkle15736Christian,,,,
76561198112604776,,,,
76561198112634217,,,,
memesfrescas,,,,
darkacerebel,,,,
DESTROYER_OF_EARTH,,,,
76561198113108135,,,,
TPndaMn,214931,True,1.0,2015
datgurl421,,,,
76561198113245248,,,,
mephistocrates,,,,
76561198113324005,,,,
danielsanger,,,,
76561198113767906,,,,
--ace--,,,,
Th3C00ki3Monst3r,,,,
ItsMeJelly1998,,,,
76561198114005368,,,,
Pungent_Fart,,,,
RadekAlt,,,,
76561198114423428,,,,
76561198114445977,,,,
76561198114554166,,,,
76561198114558878,,,,
fireballdude56,,,,
76561198114712847,,,,
irishmaniic,,,,
DannySummer666,,,,
imreadytogameup,,,,
76561198115204337,434370,True,2.0,0
bbg-,,,,
76561198115280683,443810,True,2.0,0
GLaDOSdragon117,340050,True,2.0,0
vivatheplayer,313080,True,2.0,0
cyapoenjd,234190,True,2.0,2015
76561198115520810,,,,
76561198115649560,,,,
76561198115695206,368730,True,0.0,2015
76561198115711323,,,,
Tekstorm,,,,
776921,98800,True,2.0,2014
76561198115910259,,,,
XCOM1337,,,,
76561198116162340,,,,
ciel1160,,,,
76561198116277643,,,,
AnalTenticles,,,,
zombieman182,,,,
76561198116384470,,,,
76561198116405088,256010,True,2.0,2014
76561198116458543,,,,
76561198116551359,,,,
76561198116589021,,,,
SingerTechnology,,,,
get_rekt_in_the_bum,,,,
76561198116736247,6120,True,0.0,2015
lepiglet47,,,,
748237482374284792,,,,
redarmyjj,268420,False,0.0,0
76561198116941166,,,,
76561198117168994,,,,
76561198117210365,,,,
76561198117290262,,,,
76561198117619542,,,,
AnotherOtaku,6910,True,2.0,2015
jerk_empanada_eater,215510,True,0.0,2014
76561198117751511,,,,
76561198117754069,,,,
76561198117862723,,,,
RaxonTV,,,,
Flubby70,,,,
76561198118582416,317780,True,2.0,2015
76561198118586732,307880,False,2.0,2015
76561198118697312,,,,
xFreibergx,388410,True,1.0,0
76561198118901056,,,,
76561198118926584,,,,
jackson_brand,,,,
Ethanxxxx1,102500,True,1.0,2015
district12,,,,
76561198119070365,,,,
ausgeneralIII,,,,
AlexJuen,,,,
matiaswat,,,,
babyllama,,,,
76561198119421835,,,,
76561198119452104,56400,True,2.0,2013
Guppychan,,,,
76561198119476746,,,,
76561198119479562,,,,
hahayoung,,,,
76561198119779640,,,,
inven,,,,
broy181,,,,
76561198119882936,221680,True,2.0,2013
76561198120570508,,,,
stormxlol,,,,
76561198120631608,,,,
brysointer,,,,
KongHaoMing,,,,
76561198120768369,225140,True,0.0,2013
Miami_Max,,,,
TwoMinuteNeddles,,,,
12536475869trhgsdf,281610,True,2.0,0
GamingInstinct,,,,
skyactivyo,,,,
_Spanky_,,,,
enari_steam,,,,
ToxiiCDangerRisk,,,,
76561198121416938,,,,
76561198121531142,325724,True,1.0,0
76561198121601044,,,,
Thegamer8342,,,,
76561198121628241,,,,
terrariaway,,,,
xearl123,,,,
zaza147,233270,True,2.0,2015
76561198121793592,,,,
fitzbrahh,,,,
76561198121940435,,,,
76561198121958688,,,,
76561198121979833,,,,
76561198121980800,13140,True,1.0,2014
76561198122062212,,,,
lol432116,,,,
cyeclopese5102,,,,
TheJewsDidNineEleven,242050,True,0.0,2014
TnToom,,,,
76561198122402735,224460,True,1.0,2014
76561198122431305,,,,
sh06un1,242700,True,0.0,2014
-I_AM_EPIC-,,,,
76561198122795761,,,,
76561198122822618,212800,False,2.0,2014
haocky,,,,
jerooom,,,,
RBauris3,,,,
76561198122904623,,,,
OVTSIBU,,,,
hitler-doom-trenchcoats,,,,
ScammedByDeathHand,,,,
76561198123215010,,,,
Praenedda,,,,
76561198123286381,321040,True,2.0,2015
76561198123519486,20900,True,2.0,0
76561198123888398,,,,
pengwig,,,,
ethanbradberrry,,,,
76561198124333252,,,,
76561198124409474,,,,
aussiefella993,1840,False,0.0,2013
kurtling1,,,,
moruera,,,,
f4t4l,,,,
qrowid,,,,
76561198125270928,246440,True,2.0,2013
Just_want_to_have_fun,,,,
Corzio,,,,
mrdexybru,,,,
76561198125630574,,,,
ActuallySevans,,,,
76561198125696168,,,,
76561198125700474,,,,
blad3rvoir,,,,
76561198125715615,240440,True,2.0,0
76561198125761464,304430,True,1.0,0
76561198125802800,,,,
misterwolfshanks,,,,
SomeRandomCarrot,,,,
76561198127058661,,,,
general_hook,377560,True,2.0,0
76561198127281688,468560,True,2.0,0
76561198127284002,,,,
PerishNRot,,,,
76561198127489966,,,,
AMarioL,423880,True,0.0,0
Hahnee,,,,
Lauder3,,,,
ZZZZZzzzzzSLP,,,,
angus_burger22,,,,
76561198128035021,,,,
76561198128220819,,,,
76561198128295561,,,,
TheOfficialMickey,,,,
ibones677,496300,True,2.0,0
TheWatchcat,,,,
76561198128784084,,,,
76561198128828975,,,,
76561198128832023,,,,
lenskomartinez,203160,False,0.0,2015
76561198129035619,,,,
76561198129147895,,,,
iaintachikenbutiamashitplayer,,,,
swayyyhd,,,,
Fr0sticlesOfficial,,,,
Ikyouarecopyingme,,,,
lifeonhigh,341720,False,1.0,2015
Anglagon,,,,
EchoXSilence,,,,
76561198129934361,286690,True,2.0,2014
76561198130137478,,,,
SKR_UBZ,,,,
chicka123,,,,
76561198130267535,,,,
7896937982158,,,,
76561198130453291,,,,
76561198130525174,,,,
Aidosteezy,,,,
76561198130579057,,,,
76561198130721776,8170,True,2.0,2014
76561198130874522,,,,
geekmannerd,246070,True,2.0,2014
junaid_m_sam,,,,
mavelent,2100,True,0.0,0
76561198131055980,,,,
76561198131096197,,,,
76561198131181299,,,,
allanhammon,47400,False,1.0,2014
76561198131370221,,,,
76561198131383023,249230,False,0.0,0
76561198131459436,,,,
76561198131557668,,,,
Kyubi99,,,,
76561198131937518,308420,True,0.0,2015
hayda123,,,,
76561198132039660,,,,
padyay2,,,,
cassiexDD,203140,False,2.0,2015
76561198132083512,,,,
76561198132273399,234330,True,2.0,2013
76561198132624943,,,,
76561198132637732,,,,
76561198132730100,,,,
76561198132859612,,,,
Ma5terEthan,,,,
76561198133180878,,,,
issepol,212480,True,0.0,2014
76561198133288603,,,,
76561198133319761,,,,
76561198133543733,266840,True,1.0,2015
76561198133637161,,,,
xoeairrr,,,,
76561198134104596,,,,
76561198134139139,221260,True,0.0,2014
salthesquirrel,,,,
76561198134165301,33460,False,2.0,0
76561198134341792,,,,
76561198134453088,,,,
xX_Z4N_Xx,,,,
chuckles382,,,,
76561198134648837,299360,False,0.0,0
76561198134732704,,,,
hfeygugbuhg,,,,
Atomic_Unicorn_7,,,,
nz_killahz,,,,
79694738686698975975,340310,True,2.0,2015
SamuelTepes,,,,
76561198135631832,,,,
VegetaSenpai,,,,
codex131,322920,False,2.0,2015
76561198135997971,17390,False,2.0,2014
76561198136064861,233450,False,2.0,2014
76561198136202915,211820,False,0.0,2015
76561198136207352,,,,
76561198136215651,,,,
chickengooby,,,,
cyborgeinstein,,,,
76561198136953069,,,,
Kieralicous,,,,
netcodebio,,,,
76561198136998398,,,,
76561198137010978,,,,
76561198137164994,,,,
victorlam111,,,,
talibanstorm,,,,
76561198137568508,,,,
76561198137941512,,,,
zmeygorinich150,,,,
FlamingORB,,,,
Anarchismatitsfinist,,,,
solelywolf,,,,
WonderTop,236090,True,1.0,2013
mataway,,,,
dani3l3262,,,,
76561198138691719,,,,
SwagmasterWellingtune,,,,
potatokid2009,,,,
The_Lorangatang,,,,
76561198138994931,,,,
76561198139327660,329950,False,0.0,2015
320RustPro,,,,
Brocklix,,,,
76561198139533051,,,,
SEGASURD259,,,,
76561198139687835,234390,True,2.0,2014
76561198139870694,,,,
76561198139928409,,,,
CharlesMate,238430,False,2.0,2014
MatthewTsirides,,,,
76561198140459669,436150,False,2.0,0
brazzershd,,,,
76561198140607750,271240,True,2.0,0
SKELETRONPRIMEISOP,,,,
76561198140985236,,,,
76561198141079508,,,,
76561198141352940,,,,
76561198141383050,,,,
blackdmulisha,,,,
76561198141694307,,,,
76561198141889949,,,,
asjunnn,,,,
endradigo,7520,True,2.0,2014
quite_the,332970,False,2.0,2015
Ash1261,,,,
76561198142429917,,,,
turdicles,223670,True,1.0,2014
76561198142606609,485890,False,2.0,0
76561198142646079,,,,
76561198142695199,,,,
76561198142813123,,,,
76561198142902055,,,,
ProfessorHashtag,,,,
76561198143089719,,,,
76561198143329709,,,,
br33ny,,,,
rhys3852,,,,
hicancerbaws,,,,
76561198143785725,273110,True,0.0,2014
cantreportmelickmyass,,,,
hlebteampro,,,,
76561198143918354,102700,False,1.0,2015
Hamish_Birch,,,,
L_DiCaprio,,,,
AdrianC88,,,,
Coreyt549,,,,
42456,,,,
TrabicTheII,,,,
feelgoodincc,344040,False,2.0,2015
beddoni,,,,
76561198146796603,272350,False,2.0,2014
76561198146806915,,,,
teaza13za,,,,
nottynotty,,,,
76561198147106771,,,,
76561198147204783,,,,
VenusNeko,,,,
mizi,,,,
MG_Fuzion,,,,
jakefarnsdirttrack,,,,
Jmanza420,331120,True,0.0,2015
76561198147832762,,,,
SomeRandomNewAccount,390520,True,2.0,0
76561198147908192,,,,
Tredders6635,,,,
AilensAreNeverAmongUs,,,,
SaBeR_,,,,
Hp4SmXCGYuc,,,,
cozzabro,,,,
76561198148904255,,,,
76561198148988655,,,,
76561198149074032,,,,
KANGAWOLAFOX,407250,False,2.0,0
calello88,,,,
76561198149544451,,,,
cslng1111111,,,,
pizzajesus,366760,True,2.0,0
permanently-a-cat-lady,,,,
thisisatrash,,,,
officialAlex3y,,,,
ivanyao88,,,,
76561198150605293,,,,
me2118,,,,
76561198151618926,,,,
BreckiRedi,,,,
123123123131231231,,,,
mlgbongsquad,,,,
76561198152913733,,,,
SlothTime,,,,
ShadowRyze,210770,False,0.0,2014
NamerGamer69,,,,
76561198153360103,,,,
BabyLeviathan,,,,
76561198153660339,,,,
SponsoredByBenQ,,,,
Jess111,339600,False,0.0,0
SoraThailand,,,,
76561198154265296,,,,
76561198154626659,,,,
76561198155168543,,,,
tvrvirtux,,,,
76561198155410391,,,,
BadMadMurphy,220860,False,2.0,2014
AlphaPodbury,,,,
NEYMRJR,263420,False,2.0,2014
76561198155824473,220460,True,2.0,2013
76561198156015935,,,,
cranialperv,,,,
Hatergonewiild,,,,
valinorau,,,,
Azzaaaa,,,,
kalagan123,,,,
uncleshenny,,,,
saSZapauer,,,,
TheRealBangz,,,,
76561198158553602,,,,
ben_oco1,,,,
GamingDope,,,,
grmd2,,,,
ButNae,,,,
76561198161001019,,,,
76561198161220449,,,,
76561198161415002,,,,
KillKenny2122,,,,
76561198162065948,,,,
GamingAce,,,,
76561198162375835,,,,
HyperYooo,,,,
Raider8799,,,,
76561198163760109,,,,
76561198164570126,,,,
76561198165286287,,,,
76561198165466207,,,,
andyroidster,4920,False,0.0,2015
76561198165674451,300970,False,2.0,2015
Slicorice,293500,True,1.0,0
76561198166061333,,,,
76561198166194627,,,,
76561198166303039,,,,
dontneedtoknow,,,,
Freakazoidz,,,,
ShadowYT100,,,,
Scruffy681,,,,
W3LSHY,,,,
FlakeTrades,,,,
freeteamfortress2itemsgiveaway,,,,
76561198167847213,,,,
Mooseox,,,,
76561198168132031,,,,
Durp1234,294860,True,1.0,2014
Spreii,,,,
darren4500,,,,
NSGLOLGAMER,,,,
the_simulacra,,,,
gavvv,,,,
76561198169928263,,,,
imakeclocks,,,,
KrillUrself,,,,
Section_279,,,,
76561198170661539,499440,True,2.0,0
LakituLucas,39500,False,2.0,0
76561198172360410,,,,
76561198172394339,,,,
brodielatimer,,,,
pingaas,,,,
DreamingTillDawnAlt2,,,,
76561198174605218,,,,
pingasss4daysss,,,,
maddydufall,,,,
76561198177168627,,,,
badxbox,,,,
Bradz,,,,
HughMyFriend,,,,
DuckM80,331470,False,2.0,2014
wosie009,,,,
76561198179668470,,,,
Fezi,,,,
BottleTopNation,,,,
DownSyndromeWombat,,,,
SphereAce,224280,True,2.0,2015
76561198182057073,,,,
zigzagsoft,,,,
76561198184108699,,,,
StrangeOfficial,,,,
76561198185106509,,,,
cyvoxfromyoutube,,,,
jazzecks,,,,
76561198187081679,201700,True,0.0,2013
wrenchbloke,2400,True,1.0,2015
luncetalos,302510,False,2.0,0
76561198189432654,,,,
lachwe,,,,
wendyfiore,,,,
danebuchanan,,,,
Salttyy,,,,
76561198191146478,,,,
76561198191648654,,,,
K1NGCJS,,,,
gramps10289098,,,,
76561198194200105,,,,
thegalaxyfutureyoutuber,235540,True,1.0,0
76561198196131562,,,,
76561198196614946,,,,
laislabonita75,,,,
evilindiegaming,,,,
0412734634,,,,
alphahostage,,,,
F4ND4NGL3DXD,17330,True,1.0,2013
TripleQMark,,,,
76561198202877783,,,,
HipP0p2,44320,True,2.0,2014
huangsy,403900,False,0.0,2015
celebrexISGO,406210,True,0.0,0
76561198204448251,263980,True,1.0,2015
BBiiiirr,204180,True,1.0,2015
Gamer0009,314020,True,1.0,2015
globalLV,,,,
Keenno90,,,,
76561198208507532,397500,True,1.0,2015
76561198208704549,397620,True,1.0,2015
NikitaOsworth1991,,,,
bestcustomurlevermade,,,,
76561198209667851,,,,
76561198209894493,,,,
themenaceonpc,,,,
lazasmurf,,,,
76561198212354172,,,,
225555,,,,
76561198216570016,,,,
76561198216894008,,,,
Hahneex,,,,
76561198219561792,,,,
llDracuwulf,,,,
76561198222628548,,,,
76561198223837952,,,,
76561198225879872,,,,
76561198226666576,,,,
76561198227671916,,,,
01shan,,,,
112367263762,,,,
76561198229845636,,,,
76561198232198516,,,,
76561198232478272,242820,True,2.0,2014
Assult_Satan,,,,
76561198236893796,265630,False,1.0,2014
pigeonie,,,,
76561198237650078,,,,
AusBacon,242640,True,2.0,2014
Tattzie,,,,
76561198239215706,,,,
wayfeng,,,,
76561198251004808,,,,
76561198251328528,,,,
76561198254993106,,,,
kimjongadam,,,,
72947282842,,,,
ZaubieHunter23,497180,True,2.0,0
ApxLGhost,,,,
iwishihadaids,,,,
76561198261200685,,,,
SenpaiDemon,,,,
snarkcornwtt,,,,
Fuckfhaisjnsnsjakaka,,,,
3214213216,,,,
ChrisCoroner,268870,True,2.0,0
CaptainAmericaCw,,,,
76561198267374962,,,,
KinkyyyCSGO,242050,True,2.0,2015
76561198270958927,,,,
elasticgoose,,,,
76561198272389051,215280,True,2.0,2013
MeloncraftLP,,,,
76561198277602337,,,,
943525,,,,
vinquility,,,,
76561198289386531,,,,
GodLoveGuru,,,,
sexyawp,,,,
76561198296402247,91700,True,1.0,2013
JustMielThings,,,,
76561198306599751,,,,
Ghoustik,,,,
76561198310819422,208730,False,1.0,2014
76561198312638244,,,,
LydiaMorley,,,,
,9200,True,2.0,2015
,34870,False,2.0,0
,2270,True,2.0,0
,22180,True,0.0,2014
,304670,True,2.0,2015
,409510,True,2.0,2015
,332540,True,2.0,2014
,293740,True,1.0,2014
,369060,True,2.0,2015
,269050,True,0.0,2014
,216150,True,0.0,2015
,221380,True,1.0,0
,210898,True,2.0,2014
,207170,True,2.0,2014
,345520,False,2.0,2015
,105420,True,2.0,2014
,63500,True,2.0,2011
,220700,True,2.0,2013
,266010,True,1.0,2015
,249870,False,0.0,2015
,281690,False,2.0,2015
,310370,True,1.0,2015
,113020,True,2.0,2013
,237110,False,2.0,2015
,281220,True,2.0,2015
,8140,False,1.0,0
,329050,True,1.0,0
,205930,True,2.0,2014
,231060,True,2.0,2013
,255480,False,2.0,2014
,7940,True,2.0,2014
,200710,True,0.0,0
,241540,True,2.0,0
,63380,True,0.0,0
,461400,True,2.0,0
,236850,True,1.0,2015
,333950,False,2.0,2015
,291650,True,1.0,2015
,240,True,2.0,2010
,227700,False,2.0,2014
,301480,False,1.0,2014
,19900,False,1.0,2014
,227220,True,1.0,2014
,232770,False,1.0,2014
,259430,False,0.0,2014
,305960,False,2.0,2014
,65980,False,0.0,2015
,352130,True,2.0,2015
,80310,True,2.0,2015
,259600,True,2.0,2014
,502550,True,1.0,0
,251570,False,1.0,2015
,206690,True,2.0,2013
,104000,True,2.0,2013
,208670,True,2.0,2013
,61100,True,0.0,2013
,42910,True,0.0,2013
,92800,True,2.0,2013
,293540,True,0.0,2014
,242700,True,2.0,2015
,24010,False,2.0,2014
,227300,True,0.0,2014
,263100,True,1.0,2014
,286080,True,2.0,2015
,261640,True,0.0,2015
,259680,True,2.0,2015
,233980,True,2.0,2014
,238750,False,2.0,2014
,15230,False,1.0,0
,292140,True,2.0,2015
,238370,True,1.0,0
,218060,True,1.0,2014
,111900,True,2.0,2014
,243470,True,1.0,2014
,202170,False,2.0,0
,239820,False,2.0,0
,282560,False,2.0,0
,238750,True,2.0,2014
,270170,True,2.0,2015
,203810,True,2.0,2015
,15710,True,2.0,2011
,31280,True,2.0,2011
,22600,True,0.0,2011
,400,True,0.0,2010
,570,False,0.0,2013
,34030,True,0.0,2015
,277460,True,0.0,0
,303210,False,2.0,0
,242780,False,2.0,0
,32330,True,2.0,0
,108200,True,2.0,2015
,224960,True,2.0,2015
,307230,False,2.0,2015
,231310,True,2.0,2013
,204450,True,0.0,2015
,373110,False,0.0,2015
,394230,False,0.0,0
,376870,False,0.0,2015
,4000,False,1.0,2014
,228300,True,2.0,2013
,41070,True,0.0,2011
,98400,True,0.0,2011
,285160,True,2.0,2014
,6220,True,2.0,2013
,218410,True,2.0,2013
,4560,True,2.0,2011
,33130,False,2.0,2015
,261030,False,2.0,2015
,319550,True,0.0,2014
,200900,True,2.0,2014
,351700,True,2.0,0
,11260,False,0.0,2014
,49800,False,2.0,2015
,620,True,0.0,0
,362930,True,1.0,0
,319510,False,2.0,2015
,216250,True,1.0,2015
,234530,True,2.0,2013
,239450,False,0.0,2014
,275180,True,2.0,0
,280790,True,0.0,0
,281770,True,1.0,2015
,40330,True,1.0,2015
,323370,True,1.0,2015
,71340,True,2.0,0
,316660,False,2.0,0
,340,True,2.0,2013
,203650,True,2.0,2013
,376870,True,1.0,0
,15710,True,2.0,0
,3730,True,2.0,2013
,15700,True,2.0,2013
,258970,True,2.0,2014
,238010,True,0.0,2014
,241540,False,1.0,2015
,97000,True,2.0,2013
,226740,True,2.0,2015
,298050,True,2.0,0
,242800,False,1.0,2014
,231430,False,1.0,2015
,13540,False,1.0,0
,228880,True,2.0,2015
,248860,True,0.0,0
,2700,True,2.0,0
,216150,False,2.0,2013
,268050,True,1.0,2015
,242820,True,2.0,2015
,402180,True,0.0,2015
,240460,True,2.0,2015
