genres,release_year,id,app_name
Simulation,2016,376950.0,Train Simulator: BR Blue Diesel Electric Pack Loco Add-On
Casual,2016,463930.0,The Dweller
Indie,2016,463930.0,The Dweller
Simulation,2016,463930.0,The Dweller
Strategy,2016,463930.0,The Dweller
Action,2016,467330.0,Just a Cleric
Indie,2016,467330.0,Just a Cleric
RPG,2016,467330.0,Just a Cleric
Adventure,2016,402450.0,Linkrealms
Free to Play,2016,402450.0,Linkrealms
Indie,2016,402450.0,Linkrealms
Massively Multiplayer,2016,402450.0,Linkrealms
RPG,2016,402450.0,Linkrealms
Early Access,2016,402450.0,Linkrealms
Strategy,2016,462070.0,IWO: Bloodbath in the Bonins
,,475520.0,Holodaze
Casual,2016,438680.0,One Troll Army
Indie,2016,438680.0,One Troll Army
Strategy,2016,438680.0,One Troll Army
Action,2016,435460.0,NotCoD™
Casual,2016,435460.0,NotCoD™
Indie,2016,435460.0,NotCoD™
Action,2016,466530.0,Koihime Enbu Original Sound Track
Action,2016,452420.0,Koihime Enbu
Action,2016,444190.0,Princess Edge - Dragonstone
Indie,2016,444190.0,Princess Edge - Dragonstone
,,475050.0,bloxyz
Indie,2016,467980.0,Assetto corsa - Japanese Pack
Racing,2016,467980.0,Assetto corsa - Japanese Pack
Simulation,2016,467980.0,Assetto corsa - Japanese Pack
Sports,2016,467980.0,Assetto corsa - Japanese Pack
Indie,2015,337820.0,The Mims Beginning
Simulation,2015,337820.0,The Mims Beginning
Strategy,2015,337820.0,The Mims Beginning
Adventure,2016,466830.0,Remnants of a Beautiful Day
Casual,2016,466830.0,Remnants of a Beautiful Day
Indie,2016,466830.0,Remnants of a Beautiful Day
Simulation,2016,466830.0,Remnants of a Beautiful Day
Indie,2016,433890.0,MechoEcho
Simulation,2016,433890.0,MechoEcho
Strategy,2016,433890.0,MechoEcho
Action,2010,473800.0,Bullet Life 2010
Indie,2010,473800.0,Bullet Life 2010
RPG,2016,435881.0,Fallout 4 Far Harbor
Action,2016,470760.0,Antiflux
Indie,2016,470760.0,Antiflux
Adventure,2016,474030.0,The Abbey of Crime Extensum
Free to Play,2016,474030.0,The Abbey of Crime Extensum
Indie,2016,422270.0,City Play
Simulation,2016,422270.0,City Play
Strategy,2016,422270.0,City Play
Strategy,2016,397190.0,Sengoku Jidai: Shadow of the Shogun
Indie,2016,456730.0,Valhalla Hills: Fire Mountains DLC
Simulation,2016,456730.0,Valhalla Hills: Fire Mountains DLC
Strategy,2016,456730.0,Valhalla Hills: Fire Mountains DLC
Action,2016,461440.0,Demons with Shotguns Original Soundtrack
Indie,2016,461440.0,Demons with Shotguns Original Soundtrack
Action,2016,443450.0,LASTFIGHT
Indie,2016,443450.0,LASTFIGHT
Strategy,2011,461932.0,Sengoku Jidai – Colonies and Conquest Army Book pdf
Strategy,2016,461933.0,Sengoku Jidai – Bjeongja Horan Campaign (2nd Manchu Invasion of Korea 1636)
Strategy,2016,461930.0,Sengoku Jidai – Field of Glory Renaissance Core Rules pdf
Strategy,2016,461931.0,Sengoku Jidai – Empires of the Dragon Army Book pdf
Strategy,2016,461934.0,Sengoku Jidai – Genko Campaign (2nd Mongol Invasion of Japan 1281)
Casual,2016,469890.0,Space Codex
Indie,2016,476440.0,Fantasy Grounds - 5E: Into the Feyweald
RPG,2016,476440.0,Fantasy Grounds - 5E: Into the Feyweald
Strategy,2016,476440.0,Fantasy Grounds - 5E: Into the Feyweald
Casual,2016,466010.0,Nevertales: The Beauty Within Collector's Edition
Casual,2016,466040.0,Pet Store Panic
Strategy,2016,466040.0,Pet Store Panic
Action,2016,467910.0,EPΘCH
Adventure,2016,467910.0,EPΘCH
Indie,2016,467910.0,EPΘCH
RPG,2016,467910.0,EPΘCH
Action,2016,463904.0,Berserker Bundle
Free to Play,2016,463904.0,Berserker Bundle
Indie,2016,463904.0,Berserker Bundle
Action,2016,463903.0,Dashing Rogue Bundle
Free to Play,2016,463903.0,Dashing Rogue Bundle
Indie,2016,463903.0,Dashing Rogue Bundle
Strategy,2016,463903.0,Dashing Rogue Bundle
Action,2016,463901.0,New Player Bundle
Free to Play,2016,463901.0,New Player Bundle
Indie,2016,463901.0,New Player Bundle
Strategy,2016,463901.0,New Player Bundle
Action,2016,463900.0,Epic Hero Bundle
Free to Play,2016,463900.0,Epic Hero Bundle
Indie,2016,463900.0,Epic Hero Bundle
Strategy,2016,463900.0,Epic Hero Bundle
,,470130.0,Eclipse --- Defending the motherland
Action,2016,463902.0,Premium Bundle
Free to Play,2016,463902.0,Premium Bundle
Indie,2016,463902.0,Premium Bundle
Strategy,2016,463902.0,Premium Bundle
Indie,2016,459580.0,LightWalk
Action,2016,432620.0,Mimic Arena
Casual,2016,432620.0,Mimic Arena
Indie,2016,432620.0,Mimic Arena
Action,2016,467350.0,Leveron Space
Adventure,2016,467350.0,Leveron Space
Strategy,2016,467350.0,Leveron Space
,,474720.0,Catlateral Damage VR
Indie,2016,471760.0,Fantasy Grounds - 5E: To Worlds Unknown
RPG,2016,471760.0,Fantasy Grounds - 5E: To Worlds Unknown
Strategy,2016,471760.0,Fantasy Grounds - 5E: To Worlds Unknown
Simulation,2016,366000.0,Rogue System
Early Access,2016,366000.0,Rogue System
Indie,2016,456640.0,TASTEE: Lethal Tactics - Blackout Skin Pack
Strategy,2016,456640.0,TASTEE: Lethal Tactics - Blackout Skin Pack
,,469650.0,Disney Movies VR
Casual,2016,449170.0,Gnomes Garden 2
Strategy,2016,449170.0,Gnomes Garden 2
Indie,2016,472670.0,Fantasy Grounds - Savage Worlds - Rippers Resurrected: Game Master's Handbook
RPG,2016,472670.0,Fantasy Grounds - Savage Worlds - Rippers Resurrected: Game Master's Handbook
Strategy,2016,472670.0,Fantasy Grounds - Savage Worlds - Rippers Resurrected: Game Master's Handbook
Indie,2016,472671.0,Fantasy Grounds - Savage Worlds - Rippers Resurrected: Player's Guide
RPG,2016,472671.0,Fantasy Grounds - Savage Worlds - Rippers Resurrected: Player's Guide
Strategy,2016,472671.0,Fantasy Grounds - Savage Worlds - Rippers Resurrected: Player's Guide
Adventure,2016,473590.0,1979 Revolution: Black Friday Original Soundtrack
Indie,2016,473590.0,1979 Revolution: Black Friday Original Soundtrack
,,446750.0,Portal Stories: VR
Animation &amp; Modeling,2016,468900.0,3D Sprite Renderer
,,455720.0,Dolphin Defense
Action,2016,471800.0,Dolphin Defense - Soundtrack
Indie,2016,471800.0,Dolphin Defense - Soundtrack
Free to Play,2016,469900.0,Paradox Paradigm
Indie,2016,469900.0,Paradox Paradigm
Strategy,2016,469900.0,Paradox Paradigm
Adventure,2016,451570.0,Demetrios - The BIG Cynical Adventure
Casual,2016,451570.0,Demetrios - The BIG Cynical Adventure
Indie,2016,451570.0,Demetrios - The BIG Cynical Adventure
Indie,2016,449480.0,Overfall Soundtrack
RPG,2016,449480.0,Overfall Soundtrack
Strategy,2016,449480.0,Overfall Soundtrack
Action,2016,461600.0,Zipple World 2: The Sweet Chaos
Casual,2016,461600.0,Zipple World 2: The Sweet Chaos
Indie,2016,461600.0,Zipple World 2: The Sweet Chaos
Action,2016,455810.0,Tom Clancy's Rainbow Six® Siege – Ops Icon Charm Bundle
Racing,2016,430314.0,MX vs. ATV Supercross Encore - 2015 Kawasaki KX450F MX
Simulation,2016,430314.0,MX vs. ATV Supercross Encore - 2015 Kawasaki KX450F MX
Sports,2016,430314.0,MX vs. ATV Supercross Encore - 2015 Kawasaki KX450F MX
Racing,2016,430313.0,MX vs. ATV Supercross Encore - 2015 Kawasaki KX250F MX
Simulation,2016,430313.0,MX vs. ATV Supercross Encore - 2015 Kawasaki KX250F MX
Sports,2016,430313.0,MX vs. ATV Supercross Encore - 2015 Kawasaki KX250F MX
Racing,2016,430312.0,MX vs. ATV Supercross Encore - Kawasaki KFX450 ATV
Simulation,2016,430312.0,MX vs. ATV Supercross Encore - Kawasaki KFX450 ATV
Sports,2016,430312.0,MX vs. ATV Supercross Encore - Kawasaki KFX450 ATV
Racing,2016,430319.0,MX vs. ATV Supercross Encore - 2015 Yamaha YZ125 MX
Simulation,2016,430319.0,MX vs. ATV Supercross Encore - 2015 Yamaha YZ125 MX
Sports,2016,430319.0,MX vs. ATV Supercross Encore - 2015 Yamaha YZ125 MX
Racing,2016,430320.0,MX vs. ATV Supercross Encore - 2015 Yamaha YZ250F MX
Simulation,2016,430320.0,MX vs. ATV Supercross Encore - 2015 Yamaha YZ250F MX
Sports,2016,430320.0,MX vs. ATV Supercross Encore - 2015 Yamaha YZ250F MX
Racing,2016,430321.0,MX vs. ATV Supercross Encore - 2015 Yamaha YZ450F MX
Simulation,2016,430321.0,MX vs. ATV Supercross Encore - 2015 Yamaha YZ450F MX
Sports,2016,430321.0,MX vs. ATV Supercross Encore - 2015 Yamaha YZ450F MX
Adventure,2016,433590.0,The Song of Seven : Overture
Indie,2016,433590.0,The Song of Seven : Overture
Racing,2016,430318.0,MX vs. ATV Supercross Encore - Yamaha YFZ450 ATV
Simulation,2016,430318.0,MX vs. ATV Supercross Encore - Yamaha YFZ450 ATV
Sports,2016,430318.0,MX vs. ATV Supercross Encore - Yamaha YFZ450 ATV
Action,2016,361350.0,Skyhook
Indie,2016,361350.0,Skyhook
Action,2016,337650.0,Soft Body
Indie,2016,337650.0,Soft Body
Casual,2016,436623.0,Rocksmith® 2014 – Queensrÿche - “Jet City Woman”
Simulation,2016,436623.0,Rocksmith® 2014 – Queensrÿche - “Jet City Woman”
Casual,2016,436626.0,Rocksmith® 2014 – Queensrÿche Song Pack
Simulation,2016,436626.0,Rocksmith® 2014 – Queensrÿche Song Pack
Casual,2016,436624.0,Rocksmith® 2014 – Queensrÿche - “Eyes of a Stranger”
Simulation,2016,436624.0,Rocksmith® 2014 – Queensrÿche - “Eyes of a Stranger”
,2016,427330.0,Gods of Egypt
,2012,452610.0,Safe
Casual,2016,436625.0,Rocksmith® 2014 – Queensrÿche - “I Don’t Believe in Love”
Simulation,2016,436625.0,Rocksmith® 2014 – Queensrÿche - “I Don’t Believe in Love”
,1998,452630.0,Sling Blade
,1998,452620.0,Scream 2
,2011,452660.0,Source Code
,2006,452680.0,Tales from the Crypt: Ritual
,1998,452670.0,Supercop
,1997,452800.0,Trainspotting - Collector's Edition
,2001,452760.0,The Way of the Gun
,2013,452690.0,The Cold Light of Day
,2004,452750.0,The Punisher
,2013,452740.0,The Perks of Being a Wallflower
,2010,450210.0,After Dark Horrorfest 4: Zombies of Mass Destruction
Action,2016,435970.0,RefRain - prism memories -
Indie,2016,435970.0,RefRain - prism memories -
,2013,452600.0,Red 2
Action,2016,470000.0,RefRain - prism memories - ORIGINAL SOUNDTRACK
Indie,2016,470000.0,RefRain - prism memories - ORIGINAL SOUNDTRACK
Design &amp; Illustration,2016,437560.0,Game Character Hub: DS Generator Parts
Utilities,2016,437560.0,Game Character Hub: DS Generator Parts
Action,2016,379720.0,DOOM
Action,2016,473420.0,She Wants Me Dead - Track DLC
Action,2016,392030.0,Murasaki
Indie,2016,392030.0,Murasaki
Indie,2016,461050.0,Murasaki - Original Soundtrack
Action,2015,453830.0,Innoquous 5
Casual,2015,453830.0,Innoquous 5
Indie,2015,453830.0,Innoquous 5
Casual,2016,446240.0,Trawl
Indie,2016,446240.0,Trawl
RPG,2016,446240.0,Trawl
Simulation,2016,446240.0,Trawl
Indie,2016,465670.0,Project G
Indie,2016,461780.0,Moonstone Tavern - A Fantasy Tavern Sim!
RPG,2016,461780.0,Moonstone Tavern - A Fantasy Tavern Sim!
Simulation,2016,461780.0,Moonstone Tavern - A Fantasy Tavern Sim!
Casual,2016,398680.0,Ace Of Words
Indie,2016,398680.0,Ace Of Words
Free to Play,2016,461110.0,Астролорды: Покоритель облака
Indie,2016,461110.0,Астролорды: Покоритель облака
Massively Multiplayer,2016,461110.0,Астролорды: Покоритель облака
Strategy,2016,461110.0,Астролорды: Покоритель облака
Action,2015,427730.0,Who's Your Daddy
Casual,2015,427730.0,Who's Your Daddy
Indie,2015,427730.0,Who's Your Daddy
,1985,427380.0,An American Werewolf in London
,2016,413210.0,The Mechanical Bride
Action,2016,467220.0,Dyna Bomb
Adventure,2016,467220.0,Dyna Bomb
Casual,2016,467220.0,Dyna Bomb
Indie,2016,467220.0,Dyna Bomb
Casual,2016,454060.0,Blueprint Tycoon
Indie,2016,454060.0,Blueprint Tycoon
Simulation,2016,454060.0,Blueprint Tycoon
Action,2016,468310.0,She Wants Me Dead
Action,2014,398280.0,Tidal Affair: Before The Storm Demo
Adventure,2014,398280.0,Tidal Affair: Before The Storm Demo
Indie,2014,398280.0,Tidal Affair: Before The Storm Demo
Strategy,2014,398280.0,Tidal Affair: Before The Storm Demo
,,444990.0,Ad Exitum
,2014,450320.0,After Dark: Children of Sorrow
,2008,450330.0,After Dark: Frontier(s)
,2013,446710.0,Alex Cross
,2011,450370.0,After Dark: Seconds Apart
,2008,452080.0,The Bank Job
,2010,450430.0,After Dark: The Reeds
,2010,450460.0,After Dark Horrorfest 4: The Final
,2015,446720.0,American Heist
,2001,452100.0,Blair Witch 2: Book of Shadows
Casual,2016,468320.0,Mini Golf Mundo
Adventure,2016,463190.0,'n Verlore Verstand Soundtrack
Casual,2016,463190.0,'n Verlore Verstand Soundtrack
Indie,2016,463190.0,'n Verlore Verstand Soundtrack
Indie,2016,365190.0,TASTEE: Lethal Tactics
Strategy,2016,365190.0,TASTEE: Lethal Tactics
,2013,452130.0,Counterpunch
Indie,2016,469940.0,Fantasy Grounds - The Sinking: Complete Serial - PFRPG
RPG,2016,469940.0,Fantasy Grounds - The Sinking: Complete Serial - PFRPG
Strategy,2016,469940.0,Fantasy Grounds - The Sinking: Complete Serial - PFRPG
,,438650.0,Gravity Compass
Adventure,2016,447180.0,My Secret Pets!
Adventure,2016,448440.0,Bizarre Earthquake
Indie,2016,448440.0,Bizarre Earthquake
Adventure,2016,396870.0,Catyph: The Kunci Experiment
Indie,2016,396870.0,Catyph: The Kunci Experiment
Indie,2016,449180.0,Meld
Strategy,2016,449180.0,Meld
Free to Play,2016,442710.0,Fantasy Tales Online
Indie,2016,442710.0,Fantasy Tales Online
Massively Multiplayer,2016,442710.0,Fantasy Tales Online
RPG,2016,442710.0,Fantasy Tales Online
Early Access,2016,442710.0,Fantasy Tales Online
Indie,2016,469850.0,Fantasy Grounds - 5E: Champion's Rest
RPG,2016,469850.0,Fantasy Grounds - 5E: Champion's Rest
Strategy,2016,469850.0,Fantasy Grounds - 5E: Champion's Rest
Free to Play,2016,458100.0,Fantasy Tales Online - Frontier Pack
Indie,2016,458100.0,Fantasy Tales Online - Frontier Pack
Massively Multiplayer,2016,458100.0,Fantasy Tales Online - Frontier Pack
RPG,2016,458100.0,Fantasy Tales Online - Frontier Pack
Action,2016,463180.0,Super Blue Fighter
Casual,2016,463180.0,Super Blue Fighter
Indie,2016,463180.0,Super Blue Fighter
Free to Play,2016,373720.0,Ryzom
Indie,2016,373720.0,Ryzom
Massively Multiplayer,2016,373720.0,Ryzom
RPG,2016,373720.0,Ryzom
Adventure,2016,443330.0,Malus Code
Strategy,2015,459470.0,Wars of Napoleon
Free to Play,2016,461910.0,Forge of Gods (RPG)
Massively Multiplayer,2016,461910.0,Forge of Gods (RPG)
RPG,2016,461910.0,Forge of Gods (RPG)
Strategy,2016,461910.0,Forge of Gods (RPG)
Action,2016,465760.0,Scrap Garden
Adventure,2016,465760.0,Scrap Garden
Indie,2016,465760.0,Scrap Garden
Racing,2016,334792.0,Project CARS - Pagani Nürburgring Combined Track Expansion
Simulation,2016,334792.0,Project CARS - Pagani Nürburgring Combined Track Expansion
Sports,2016,334792.0,Project CARS - Pagani Nürburgring Combined Track Expansion
Education,2016,452940.0,Theory Test UK 2016/17 - Driving Test Success
Software Training,2016,452940.0,Theory Test UK 2016/17 - Driving Test Success
Casual,2016,448650.0,GEO Master
Indie,2016,448650.0,GEO Master
Action,2016,446070.0,ecotone
Adventure,2016,446070.0,ecotone
Indie,2016,446070.0,ecotone
Action,2016,429461.0,TRON RUN/r CYCLE Extender Bundle
Racing,2016,429461.0,TRON RUN/r CYCLE Extender Bundle
,,450050.0,Yon Paradox
,,450060.0,Insane Decay of Mind: The Labyrinth
Action,2016,394760.0,Dead Effect 2
Indie,2016,394760.0,Dead Effect 2
RPG,2016,394760.0,Dead Effect 2
Free to Play,2016,465834.0,Immortal Empire - Master Pack
Indie,2016,465834.0,Immortal Empire - Master Pack
RPG,2016,465834.0,Immortal Empire - Master Pack
Strategy,2016,465834.0,Immortal Empire - Master Pack
Action,2016,449310.0,Spunk and Moxie
Indie,2016,449310.0,Spunk and Moxie
Free to Play,2016,449140.0,Istrolid
Indie,2016,449140.0,Istrolid
Strategy,2016,449140.0,Istrolid
Animation &amp; Modeling,2016,415140.0,PD Howler 10
Design &amp; Illustration,2016,415140.0,PD Howler 10
Education,2016,415140.0,PD Howler 10
Photo Editing,2016,415140.0,PD Howler 10
Software Training,2016,415140.0,PD Howler 10
Utilities,2016,415140.0,PD Howler 10
Video Production,2016,415140.0,PD Howler 10
Action,2016,408900.0,Unfortunate Spacemen
Indie,2016,408900.0,Unfortunate Spacemen
Early Access,2016,408900.0,Unfortunate Spacemen
Adventure,2016,467310.0,Rogue Port - Red Nightmare
Indie,2016,467310.0,Rogue Port - Red Nightmare
RPG,2016,467310.0,Rogue Port - Red Nightmare
Simulation,2016,281990.0,Stellaris
Strategy,2016,281990.0,Stellaris
RPG,2016,468580.0,Elements Soundtrack
Adventure,2016,456880.0,Army of Tentacles: New Game+ Benefits
Casual,2016,456880.0,Army of Tentacles: New Game+ Benefits
Indie,2016,456880.0,Army of Tentacles: New Game+ Benefits
RPG,2016,456880.0,Army of Tentacles: New Game+ Benefits
Adventure,2016,469880.0,Atulos Online - Reaper & Orc
Free to Play,2016,469880.0,Atulos Online - Reaper & Orc
Massively Multiplayer,2016,469880.0,Atulos Online - Reaper & Orc
RPG,2016,469880.0,Atulos Online - Reaper & Orc
Casual,2016,413700.0,Run Turn Die
Indie,2016,413700.0,Run Turn Die
Action,2016,466110.0,Shaolin vs Wutang
Casual,2016,466110.0,Shaolin vs Wutang
Indie,2016,466110.0,Shaolin vs Wutang
Early Access,2016,466110.0,Shaolin vs Wutang
Action,2016,416422.0,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 - The Sound Four Characters Pack
Adventure,2016,416422.0,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 - The Sound Four Characters Pack
Action,2016,371380.0,Dr. Spacezoo
Indie,2016,371380.0,Dr. Spacezoo
Early Access,2016,371380.0,Dr. Spacezoo
Racing,2016,361843.0,Car Mechanic Simulator 2015 - Performance DLC
Simulation,2016,361843.0,Car Mechanic Simulator 2015 - Performance DLC
,,459870.0,VIRTUAnimator
Animation &amp; Modeling,2016,403051.0,ComiPo!: Kids Dressy
Design &amp; Illustration,2016,403051.0,ComiPo!: Kids Dressy
Web Publishing,2016,403051.0,ComiPo!: Kids Dressy
Animation &amp; Modeling,2016,403050.0,ComiPo!: Kids Sporty
Design &amp; Illustration,2016,403050.0,ComiPo!: Kids Sporty
Web Publishing,2016,403050.0,ComiPo!: Kids Sporty
Adventure,2015,428110.0,Save Halloween: City of Witches
Casual,2015,428110.0,Save Halloween: City of Witches
,,371360.0,Orc Assault
Action,2016,434240.0,Alien Blitz
Indie,2016,434240.0,Alien Blitz
Action,2016,311940.0,P-3 Biotic
Indie,2016,311940.0,P-3 Biotic
Action,2016,452520.0,Sea Dogs: To Each His Own - The Final Lesson
Adventure,2016,452520.0,Sea Dogs: To Each His Own - The Final Lesson
RPG,2016,452520.0,Sea Dogs: To Each His Own - The Final Lesson
Action,2016,394950.0,Mystery Castle
Adventure,2016,394950.0,Mystery Castle
Indie,2016,394950.0,Mystery Castle
Action,2016,468010.0,Girlfriend Rescue - Super Savefiles
Adventure,2016,468010.0,Girlfriend Rescue - Super Savefiles
Casual,2016,468010.0,Girlfriend Rescue - Super Savefiles
Indie,2016,468010.0,Girlfriend Rescue - Super Savefiles
RPG,2016,468010.0,Girlfriend Rescue - Super Savefiles
Strategy,2016,468010.0,Girlfriend Rescue - Super Savefiles
Indie,2016,469910.0,Fantasy Grounds - Wild Thing - PFRPG
RPG,2016,469910.0,Fantasy Grounds - Wild Thing - PFRPG
Strategy,2016,469910.0,Fantasy Grounds - Wild Thing - PFRPG
Casual,2016,468727.0,Tabletop Simulator - Mr. Game!
Indie,2016,468727.0,Tabletop Simulator - Mr. Game!
RPG,2016,468727.0,Tabletop Simulator - Mr. Game!
Simulation,2016,468727.0,Tabletop Simulator - Mr. Game!
Strategy,2016,468727.0,Tabletop Simulator - Mr. Game!
Casual,2016,465510.0,Sinful Eden
Indie,2016,465510.0,Sinful Eden
RPG,2016,465510.0,Sinful Eden
Action,2016,314450.0,Star Saviors
Indie,2016,314450.0,Star Saviors
Strategy,2016,314450.0,Star Saviors
Action,2016,456910.0,Saviors Remastered Soundtrack
Adventure,2016,456910.0,Saviors Remastered Soundtrack
Indie,2016,456910.0,Saviors Remastered Soundtrack
RPG,2016,456910.0,Saviors Remastered Soundtrack
Strategy,2016,456910.0,Saviors Remastered Soundtrack
Action,2016,454870.0,Magic Quest
Casual,2016,454870.0,Magic Quest
Indie,2016,454870.0,Magic Quest
Strategy,2016,454870.0,Magic Quest
Action,2016,394380.0,BattleStick
Casual,2016,394380.0,BattleStick
Free to Play,2016,394380.0,BattleStick
Indie,2016,394380.0,BattleStick
Massively Multiplayer,2016,394380.0,BattleStick
Sports,2016,401590.0,Blood Bowl 2 - Norse
Strategy,2016,401590.0,Blood Bowl 2 - Norse
Action,2016,383580.0,Flesh Eaters
Adventure,2016,383580.0,Flesh Eaters
Indie,2016,383580.0,Flesh Eaters
RPG,2016,383580.0,Flesh Eaters
Simulation,2016,383580.0,Flesh Eaters
Casual,2016,466910.0,Worm.is: The Game
Free to Play,2016,466910.0,Worm.is: The Game
Adventure,2016,451700.0,Secrets of Deep Earth Shrine
Indie,2016,451700.0,Secrets of Deep Earth Shrine
Strategy,2016,451700.0,Secrets of Deep Earth Shrine
Design &amp; Illustration,2016,435750.0,CyberLink ColorDirector 4
Software Training,2016,435750.0,CyberLink ColorDirector 4
Utilities,2016,435750.0,CyberLink ColorDirector 4
Adventure,2016,456210.0,A Land Fit For Heroes
Indie,2016,456210.0,A Land Fit For Heroes
RPG,2016,456210.0,A Land Fit For Heroes
Strategy,2016,456210.0,A Land Fit For Heroes
,,461500.0,Omega Agent
Simulation,2016,448730.0,"Imhotep, Pyramid Builder"
Strategy,2016,448730.0,"Imhotep, Pyramid Builder"
Casual,2016,459520.0,Kinacoustic
Indie,2016,459520.0,Kinacoustic
Simulation,2016,459520.0,Kinacoustic
Action,2016,458810.0,Void 21 Official Sound Track
Indie,2016,458810.0,Void 21 Official Sound Track
Racing,2016,458810.0,Void 21 Official Sound Track
Simulation,2016,379584.0,FSX: Steam Edition - 737 Extreme Sound Add-On
Casual,2016,450590.0,Safety Driving Simulator: Car
Simulation,2016,450590.0,Safety Driving Simulator: Car
Adventure,2016,463100.0,Liveza: Death of the Earth
Indie,2016,463100.0,Liveza: Death of the Earth
Casual,2016,450600.0,Safety Driving Simulator: Motorbike
Simulation,2016,450600.0,Safety Driving Simulator: Motorbike
Simulation,2016,379558.0,FSX: Steam Edition - REX Soft Clouds Add-On
Free to Play,2016,465833.0,Immortal Empire - Mercenary Pack
Indie,2016,465833.0,Immortal Empire - Mercenary Pack
RPG,2016,465833.0,Immortal Empire - Mercenary Pack
Strategy,2016,465833.0,Immortal Empire - Mercenary Pack
Indie,2016,461240.0,Euro Truck Simulator 2 - Slovak Paint Jobs Pack
Simulation,2016,461240.0,Euro Truck Simulator 2 - Slovak Paint Jobs Pack
Action,2016,401510.0,Lavapools
Indie,2016,401510.0,Lavapools
Indie,2016,388476.0,Euro Truck Simulator 2 - Italian Paint Jobs Pack
Simulation,2016,388476.0,Euro Truck Simulator 2 - Italian Paint Jobs Pack
Action,2016,459890.0,Blue Rider - Original Soundtrack
Indie,2016,459890.0,Blue Rider - Original Soundtrack
Animation &amp; Modeling,2016,469670.0,Leadwerks Game Engine - Mercenary Action Figure
Design &amp; Illustration,2016,469670.0,Leadwerks Game Engine - Mercenary Action Figure
Education,2016,469670.0,Leadwerks Game Engine - Mercenary Action Figure
Software Training,2016,469670.0,Leadwerks Game Engine - Mercenary Action Figure
Utilities,2016,469670.0,Leadwerks Game Engine - Mercenary Action Figure
Casual,2016,467370.0,Escape This
Indie,2016,467370.0,Escape This
Strategy,2016,467370.0,Escape This
Adventure,2016,454690.0,Cyber City 2157: The Visual Novel
Casual,2016,454690.0,Cyber City 2157: The Visual Novel
Indie,2016,454690.0,Cyber City 2157: The Visual Novel
Action,2016,399600.0,I and Me
Indie,2016,399600.0,I and Me
Action,2016,431590.0,Earn to Die 2
Indie,2016,431590.0,Earn to Die 2
Racing,2016,431590.0,Earn to Die 2
Racing,2016,438870.0,MXGP2 - Agueda and Bastogne Tracks
Simulation,2016,438870.0,MXGP2 - Agueda and Bastogne Tracks
Sports,2016,438870.0,MXGP2 - Agueda and Bastogne Tracks
Adventure,2016,463760.0,The Beggar's Ride
Casual,2016,463760.0,The Beggar's Ride
Indie,2016,463760.0,The Beggar's Ride
Action,2016,438220.0,Castle Heist: Chapter 1
Adventure,2016,438220.0,Castle Heist: Chapter 1
Indie,2016,438220.0,Castle Heist: Chapter 1
Indie,2016,267787.0,Talisman - The Nether Realm Expansion
RPG,2016,267787.0,Talisman - The Nether Realm Expansion
Strategy,2016,267787.0,Talisman - The Nether Realm Expansion
,,450740.0,Mind Unleashed
Adventure,2016,452120.0,Midvinter
Indie,2016,452120.0,Midvinter
Adventure,2016,468360.0,Origin Of Destiny - Donation #1
Free to Play,2016,468360.0,Origin Of Destiny - Donation #1
Indie,2016,468360.0,Origin Of Destiny - Donation #1
RPG,2016,468360.0,Origin Of Destiny - Donation #1
Action,2016,467970.0,The Renegades of Orion 2.0 - Apocalypse DLC #2
Casual,2016,467970.0,The Renegades of Orion 2.0 - Apocalypse DLC #2
Indie,2016,467970.0,The Renegades of Orion 2.0 - Apocalypse DLC #2
Action,2016,444350.0,HACK_IT
Adventure,2016,444350.0,HACK_IT
Casual,2016,444350.0,HACK_IT
Indie,2016,444350.0,HACK_IT
RPG,2016,444350.0,HACK_IT
Simulation,2016,444350.0,HACK_IT
Strategy,2016,444350.0,HACK_IT
Action,2016,423720.0,Color Chaos
Casual,2016,423720.0,Color Chaos
Indie,2016,423720.0,Color Chaos
Adventure,2016,391420.0,Gun Rocket
Casual,2016,391420.0,Gun Rocket
Indie,2016,391420.0,Gun Rocket
Adventure,2016,460880.0,Deer Man Soundtrack
Casual,2016,460880.0,Deer Man Soundtrack
Indie,2016,460880.0,Deer Man Soundtrack
Action,2016,456510.0,Gun Rocket - Soundtrack
Adventure,2016,456510.0,Gun Rocket - Soundtrack
Indie,2016,456510.0,Gun Rocket - Soundtrack
Strategy,2016,456510.0,Gun Rocket - Soundtrack
Action,2016,462050.0,Trove - Soundtrack Vol. 1
Adventure,2016,462050.0,Trove - Soundtrack Vol. 1
Casual,2016,462050.0,Trove - Soundtrack Vol. 1
Free to Play,2016,462050.0,Trove - Soundtrack Vol. 1
Massively Multiplayer,2016,462050.0,Trove - Soundtrack Vol. 1
RPG,2016,462050.0,Trove - Soundtrack Vol. 1
,,466720.0,Vintage VR
Action,2016,463120.0,MOP Operation Cleanup
Casual,2016,463120.0,MOP Operation Cleanup
Strategy,2016,463120.0,MOP Operation Cleanup
Action,2016,463130.0,Bug N Out
Casual,2016,463130.0,Bug N Out
Indie,2016,397160.0,Aurora Dusk: Steam Age
RPG,2016,397160.0,Aurora Dusk: Steam Age
Strategy,2016,397160.0,Aurora Dusk: Steam Age
